date,category,additional,subject,frequency,frequency_share
20200610,policy_words,net_sentiment_per_topic,Normalization,0,0.0
20200610,policy_words,net_sentiment_per_topic,Data dependent,0,0.0
20200610,policy_words,net_sentiment_per_topic,Accommodative,2,0.7575757575757576
20200610,policy_words,net_sentiment_per_topic,Outcome-based guidance,0,0.0
20200610,quantitative_words,count_words,Consensus,5,1.893939393939394
20200610,quantitative_words,count_words,Few,0,0.0
20200610,quantitative_words,count_negative_words_in_paragraph,Consensus,1,0.3787878787878788
20200610,quantitative_words,count_negative_words_in_paragraph,Few,0,0.0
20200610,quantitative_words,count_positive_words_in_paragraph,Consensus,1,0.3787878787878788
20200610,quantitative_words,count_positive_words_in_paragraph,Few,0,0.0
20200610,quantitative_words,net_sentiment_per_topic,Consensus,0,0.0
20200610,quantitative_words,net_sentiment_per_topic,Few,0,0.0
20200610,sentiment_words,count_words,Strong,10,3.787878787878788
20200610,sentiment_words,count_words,Weak,11,4.166666666666666
20200610,sentiment_words,count_words,Moderate,14,5.303030303030303
20200610,sentiment_words,count_words,Uncertainty,33,12.5
20200610,sentiment_words,count_words,Recession,2,0.7575757575757576
20200610,sentiment_words,count_words,Recovery,56,21.21212121212121
20200610,sentiment_words,count_words,Expand,19,7.196969696969697
20200610,sentiment_words,count_words,Decline,35,13.257575757575758
20200610,sentiment_words,count_words,Stress,4,1.5151515151515151
20200610,sentiment_words,count_negative_words_in_paragraph,Strong,7,2.6515151515151514
20200610,sentiment_words,count_negative_words_in_paragraph,Weak,11,4.166666666666666
20200610,sentiment_words,count_negative_words_in_paragraph,Moderate,8,3.0303030303030303
20200610,sentiment_words,count_negative_words_in_paragraph,Uncertainty,22,8.333333333333332
20200610,sentiment_words,count_negative_words_in_paragraph,Recession,2,0.7575757575757576
20200610,sentiment_words,count_negative_words_in_paragraph,Recovery,18,6.8181818181818175
20200610,sentiment_words,count_negative_words_in_paragraph,Expand,7,2.6515151515151514
20200610,sentiment_words,count_negative_words_in_paragraph,Decline,32,12.121212121212121
20200610,sentiment_words,count_negative_words_in_paragraph,Stress,4,1.5151515151515151
20200610,sentiment_words,count_positive_words_in_paragraph,Strong,8,3.0303030303030303
20200610,sentiment_words,count_positive_words_in_paragraph,Weak,2,0.7575757575757576
20200610,sentiment_words,count_positive_words_in_paragraph,Moderate,9,3.4090909090909087
20200610,sentiment_words,count_positive_words_in_paragraph,Uncertainty,15,5.681818181818182
20200610,sentiment_words,count_positive_words_in_paragraph,Recession,0,0.0
20200610,sentiment_words,count_positive_words_in_paragraph,Recovery,36,13.636363636363635
20200610,sentiment_words,count_positive_words_in_paragraph,Expand,9,3.4090909090909087
20200610,sentiment_words,count_positive_words_in_paragraph,Decline,12,4.545454545454546
20200610,sentiment_words,count_positive_words_in_paragraph,Stress,1,0.3787878787878788
20200610,sentiment_words,net_sentiment_per_topic,Strong,1,0.3787878787878788
20200610,sentiment_words,net_sentiment_per_topic,Weak,-9,-3.4090909090909087
20200610,sentiment_words,net_sentiment_per_topic,Moderate,1,0.3787878787878788
20200610,sentiment_words,net_sentiment_per_topic,Uncertainty,-7,-2.6515151515151514
20200610,sentiment_words,net_sentiment_per_topic,Recession,-2,-0.7575757575757576
20200610,sentiment_words,net_sentiment_per_topic,Recovery,18,6.8181818181818175
20200610,sentiment_words,net_sentiment_per_topic,Expand,2,0.7575757575757576
20200610,sentiment_words,net_sentiment_per_topic,Decline,-20,-7.575757575757576
20200610,sentiment_words,net_sentiment_per_topic,Stress,-3,-1.1363636363636365
20200729,broad_topics,count_words,Economy,69,22.475570032573287
20200729,broad_topics,count_words,Labor,53,17.263843648208468
20200729,broad_topics,count_words,Consumer,36,11.726384364820847
20200729,broad_topics,count_words,Inflation,34,11.074918566775244
20200729,broad_topics,count_words,Manufacturing,37,12.052117263843648
20200729,broad_topics,count_words,Housing,21,6.840390879478828
20200729,broad_topics,count_words,Commodities,16,5.211726384364821
20200729,broad_topics,count_words,Trade,15,4.88599348534202
20200729,broad_topics,count_words,Demand,9,2.9315960912052117
20200729,broad_topics,count_words,Foreign,15,4.88599348534202
20200729,broad_topics,count_negative_words_in_paragraph,Economy,31,10.097719869706841
20200729,broad_topics,count_negative_words_in_paragraph,Labor,43,14.006514657980457
20200729,broad_topics,count_negative_words_in_paragraph,Consumer,10,3.257328990228013
20200729,broad_topics,count_negative_words_in_paragraph,Inflation,12,3.908794788273615
20200729,broad_topics,count_negative_words_in_paragraph,Manufacturing,19,6.188925081433225
20200729,broad_topics,count_negative_words_in_paragraph,Housing,7,2.2801302931596092
20200729,broad_topics,count_negative_words_in_paragraph,Commodities,11,3.5830618892508146
20200729,broad_topics,count_negative_words_in_paragraph,Trade,7,2.2801302931596092
20200729,broad_topics,count_negative_words_in_paragraph,Demand,5,1.6286644951140066
20200729,broad_topics,count_negative_words_in_paragraph,Foreign,4,1.3029315960912053
20200729,broad_topics,count_positive_words_in_paragraph,Economy,21,6.840390879478828
20200729,broad_topics,count_positive_words_in_paragraph,Labor,22,7.166123778501629
20200729,broad_topics,count_positive_words_in_paragraph,Consumer,14,4.5602605863192185
20200729,broad_topics,count_positive_words_in_paragraph,Inflation,3,0.9771986970684038
20200729,broad_topics,count_positive_words_in_paragraph,Manufacturing,14,4.5602605863192185
20200729,broad_topics,count_positive_words_in_paragraph,Housing,8,2.6058631921824107
20200729,broad_topics,count_positive_words_in_paragraph,Commodities,2,0.6514657980456027
20200729,broad_topics,count_positive_words_in_paragraph,Trade,5,1.6286644951140066
20200729,broad_topics,count_positive_words_in_paragraph,Demand,1,0.32573289902280134
20200729,broad_topics,count_positive_words_in_paragraph,Foreign,1,0.32573289902280134
20200729,broad_topics,net_sentiment_per_topic,Economy,-10,-3.257328990228013
20200729,broad_topics,net_sentiment_per_topic,Labor,-21,-6.840390879478828
20200729,broad_topics,net_sentiment_per_topic,Consumer,4,1.3029315960912053
20200729,broad_topics,net_sentiment_per_topic,Inflation,-9,-2.9315960912052117
20200729,broad_topics,net_sentiment_per_topic,Manufacturing,-5,-1.6286644951140066
20200729,broad_topics,net_sentiment_per_topic,Housing,1,0.32573289902280134
20200729,broad_topics,net_sentiment_per_topic,Commodities,-9,-2.9315960912052117
20200729,broad_topics,net_sentiment_per_topic,Trade,-2,-0.6514657980456027
20200729,broad_topics,net_sentiment_per_topic,Demand,-4,-1.3029315960912053
20200729,broad_topics,net_sentiment_per_topic,Foreign,-3,-0.9771986970684038
20200729,financial_conditions,count_words,Money market,1,0.32573289902280134
20200729,financial_conditions,count_words,Financial markets,7,2.2801302931596092
20200729,financial_conditions,count_words,Credit markets,6,1.9543973941368076
20200729,financial_conditions,count_words,Stocks,7,2.2801302931596092
20200729,financial_conditions,count_words,Yield curve,5,1.6286644951140066
20200729,financial_conditions,count_words,Financing conditions,1,0.32573289902280134
20200729,financial_conditions,count_words,US Dollar,4,1.3029315960912053
20200729,financial_conditions,count_words,Volatility,3,0.9771986970684038
20200729,financial_conditions,count_negative_words_in_paragraph,Money market,0,0.0
20200729,financial_conditions,count_negative_words_in_paragraph,Financial markets,2,0.6514657980456027
20200729,financial_conditions,count_negative_words_in_paragraph,Credit markets,1,0.32573289902280134
20200729,financial_conditions,count_negative_words_in_paragraph,Stocks,3,0.9771986970684038
20200729,financial_conditions,count_negative_words_in_paragraph,Yield curve,2,0.6514657980456027
20200729,financial_conditions,count_negative_words_in_paragraph,Financing conditions,0,0.0
20200729,financial_conditions,count_negative_words_in_paragraph,US Dollar,4,1.3029315960912053
20200729,financial_conditions,count_negative_words_in_paragraph,Volatility,3,0.9771986970684038
20200729,financial_conditions,count_positive_words_in_paragraph,Money market,0,0.0
20200729,financial_conditions,count_positive_words_in_paragraph,Financial markets,3,0.9771986970684038
20200729,financial_conditions,count_positive_words_in_paragraph,Credit markets,1,0.32573289902280134
20200729,financial_conditions,count_positive_words_in_paragraph,Stocks,3,0.9771986970684038
20200729,financial_conditions,count_positive_words_in_paragraph,Yield curve,0,0.0
20200729,financial_conditions,count_positive_words_in_paragraph,Financing conditions,0,0.0
20200729,financial_conditions,count_positive_words_in_paragraph,US Dollar,0,0.0
20200729,financial_conditions,count_positive_words_in_paragraph,Volatility,0,0.0
20200729,financial_conditions,net_sentiment_per_topic,Money market,0,0.0
20200729,financial_conditions,net_sentiment_per_topic,Financial markets,1,0.32573289902280134
20200729,financial_conditions,net_sentiment_per_topic,Credit markets,0,0.0
20200729,financial_conditions,net_sentiment_per_topic,Stocks,0,0.0
20200729,financial_conditions,net_sentiment_per_topic,Yield curve,-2,-0.6514657980456027
20200729,financial_conditions,net_sentiment_per_topic,Financing conditions,0,0.0
20200729,financial_conditions,net_sentiment_per_topic,US Dollar,-4,-1.3029315960912053
20200729,financial_conditions,net_sentiment_per_topic,Volatility,-3,-0.9771986970684038
20200729,policy_topics,count_words,Federal funds rate,14,4.5602605863192185
20200729,policy_topics,count_words,Yield curve control,1,0.32573289902280134
20200729,policy_topics,count_words,Asset purchases,9,2.9315960912052117
20200729,policy_topics,count_words,Repo operations,14,4.5602605863192185
20200729,policy_topics,count_words,Forward guidance,27,8.794788273615636
20200729,policy_topics,count_words,Negative interest rates,0,0.0
20200729,policy_topics,count_words,Liquidity facilities,8,2.6058631921824107
20200729,policy_topics,count_negative_words_in_paragraph,Federal funds rate,1,0.32573289902280134
20200729,policy_topics,count_negative_words_in_paragraph,Yield curve control,0,0.0
20200729,policy_topics,count_negative_words_in_paragraph,Asset purchases,1,0.32573289902280134
20200729,policy_topics,count_negative_words_in_paragraph,Repo operations,1,0.32573289902280134
20200729,policy_topics,count_negative_words_in_paragraph,Forward guidance,12,3.908794788273615
20200729,policy_topics,count_negative_words_in_paragraph,Negative interest rates,0,0.0
20200729,policy_topics,count_negative_words_in_paragraph,Liquidity facilities,3,0.9771986970684038
20200729,policy_topics,count_positive_words_in_paragraph,Federal funds rate,4,1.3029315960912053
20200729,policy_topics,count_positive_words_in_paragraph,Yield curve control,0,0.0
20200729,policy_topics,count_positive_words_in_paragraph,Asset purchases,4,1.3029315960912053
20200729,policy_topics,count_positive_words_in_paragraph,Repo operations,2,0.6514657980456027
20200729,policy_topics,count_positive_words_in_paragraph,Forward guidance,7,2.2801302931596092
20200729,policy_topics,count_positive_words_in_paragraph,Negative interest rates,0,0.0
20200729,policy_topics,count_positive_words_in_paragraph,Liquidity facilities,3,0.9771986970684038
20200729,policy_topics,net_sentiment_per_topic,Federal funds rate,3,0.9771986970684038
20200729,policy_topics,net_sentiment_per_topic,Yield curve control,0,0.0
20200729,policy_topics,net_sentiment_per_topic,Asset purchases,3,0.9771986970684038
20200729,policy_topics,net_sentiment_per_topic,Repo operations,1,0.32573289902280134
20200729,policy_topics,net_sentiment_per_topic,Forward guidance,-5,-1.6286644951140066
20200729,policy_topics,net_sentiment_per_topic,Negative interest rates,0,0.0
20200729,policy_topics,net_sentiment_per_topic,Liquidity facilities,0,0.0
20200729,policy_words,count_words,Patient,0,0.0
20200729,policy_words,count_words,Gradual,4,1.3029315960912053
20200729,policy_words,count_words,Normalization,1,0.32573289902280134
20200729,policy_words,count_words,Data dependent,4,1.3029315960912053
20200729,policy_words,count_words,Accommodative,9,2.9315960912052117
20200729,policy_words,count_words,Outcome-based guidance,2,0.6514657980456027
20200729,policy_words,count_negative_words_in_paragraph,Patient,0,0.0
20200729,policy_words,count_negative_words_in_paragraph,Gradual,0,0.0
20200729,policy_words,count_negative_words_in_paragraph,Normalization,0,0.0
20200729,policy_words,count_negative_words_in_paragraph,Data dependent,0,0.0
20200729,policy_words,count_negative_words_in_paragraph,Accommodative,3,0.9771986970684038
20200729,policy_words,count_negative_words_in_paragraph,Outcome-based guidance,1,0.32573289902280134
20200729,policy_words,count_positive_words_in_paragraph,Patient,0,0.0
20200729,policy_words,count_positive_words_in_paragraph,Gradual,0,0.0
20200729,policy_words,count_positive_words_in_paragraph,Normalization,0,0.0
20200729,policy_words,count_positive_words_in_paragraph,Data dependent,0,0.0
20200729,policy_words,count_positive_words_in_paragraph,Accommodative,3,0.9771986970684038
20200729,policy_words,count_positive_words_in_paragraph,Outcome-based guidance,0,0.0
20200729,policy_words,net_sentiment_per_topic,Patient,0,0.0
20200729,policy_words,net_sentiment_per_topic,Gradual,0,0.0
20200729,policy_words,net_sentiment_per_topic,Normalization,0,0.0
20200729,policy_words,net_sentiment_per_topic,Data dependent,0,0.0
20200729,policy_words,net_sentiment_per_topic,Accommodative,0,0.0
20200729,policy_words,net_sentiment_per_topic,Outcome-based guidance,-1,-0.32573289902280134
20200729,quantitative_words,count_words,Consensus,5,1.6286644951140066
20200729,quantitative_words,count_words,Few,2,0.6514657980456027
20200729,quantitative_words,count_negative_words_in_paragraph,Consensus,0,0.0
20200729,quantitative_words,count_negative_words_in_paragraph,Few,0,0.0
20200729,quantitative_words,count_positive_words_in_paragraph,Consensus,1,0.32573289902280134
20200729,quantitative_words,count_positive_words_in_paragraph,Few,1,0.32573289902280134
20200729,quantitative_words,net_sentiment_per_topic,Consensus,1,0.32573289902280134
20200729,quantitative_words,net_sentiment_per_topic,Few,1,0.32573289902280134
20200729,sentiment_words,count_words,Strong,12,3.908794788273615
20200729,sentiment_words,count_words,Weak,25,8.143322475570033
20200729,sentiment_words,count_words,Moderate,19,6.188925081433225
20200729,sentiment_words,count_words,Uncertainty,31,10.097719869706841
20200729,sentiment_words,count_words,Recession,0,0.0
20200729,sentiment_words,count_words,Recovery,55,17.91530944625407
20200729,sentiment_words,count_words,Expand,28,9.120521172638437
20200729,sentiment_words,count_words,Decline,46,14.983713355048861
20200729,sentiment_words,count_words,Stress,3,0.9771986970684038
20200729,sentiment_words,count_negative_words_in_paragraph,Strong,6,1.9543973941368076
20200729,sentiment_words,count_negative_words_in_paragraph,Weak,17,5.537459283387622
20200729,sentiment_words,count_negative_words_in_paragraph,Moderate,10,3.257328990228013
20200729,sentiment_words,count_negative_words_in_paragraph,Uncertainty,13,4.234527687296417
20200729,sentiment_words,count_negative_words_in_paragraph,Recession,0,0.0
20200729,sentiment_words,count_negative_words_in_paragraph,Recovery,14,4.5602605863192185
20200729,sentiment_words,count_negative_words_in_paragraph,Expand,9,2.9315960912052117
20200729,sentiment_words,count_negative_words_in_paragraph,Decline,43,14.006514657980457
20200729,sentiment_words,count_negative_words_in_paragraph,Stress,3,0.9771986970684038
20200729,sentiment_words,count_positive_words_in_paragraph,Strong,10,3.257328990228013
20200729,sentiment_words,count_positive_words_in_paragraph,Weak,0,0.0
20200729,sentiment_words,count_positive_words_in_paragraph,Moderate,5,1.6286644951140066
20200729,sentiment_words,count_positive_words_in_paragraph,Uncertainty,9,2.9315960912052117
20200729,sentiment_words,count_positive_words_in_paragraph,Recession,0,0.0
20200729,sentiment_words,count_positive_words_in_paragraph,Recovery,38,12.37785016286645
20200729,sentiment_words,count_positive_words_in_paragraph,Expand,8,2.6058631921824107
20200729,sentiment_words,count_positive_words_in_paragraph,Decline,7,2.2801302931596092
20200729,sentiment_words,count_positive_words_in_paragraph,Stress,1,0.32573289902280134
20200729,sentiment_words,net_sentiment_per_topic,Strong,4,1.3029315960912053
20200729,sentiment_words,net_sentiment_per_topic,Weak,-17,-5.537459283387622
20200729,sentiment_words,net_sentiment_per_topic,Moderate,-5,-1.6286644951140066
20200729,sentiment_words,net_sentiment_per_topic,Uncertainty,-4,-1.3029315960912053
20200729,sentiment_words,net_sentiment_per_topic,Recession,0,0.0
20200729,sentiment_words,net_sentiment_per_topic,Recovery,24,7.81758957654723
20200729,sentiment_words,net_sentiment_per_topic,Expand,-1,-0.32573289902280134
20200729,sentiment_words,net_sentiment_per_topic,Decline,-36,-11.726384364820847
20200729,sentiment_words,net_sentiment_per_topic,Stress,-2,-0.6514657980456027
20200916,broad_topics,count_words,Economy,60,19.41747572815534
20200916,broad_topics,count_words,Labor,60,19.41747572815534
20200916,broad_topics,count_words,Consumer,36,11.650485436893204
20200916,broad_topics,count_words,Inflation,57,18.446601941747574
20200916,broad_topics,count_words,Manufacturing,35,11.326860841423949
20200916,broad_topics,count_words,Housing,23,7.443365695792881
20200916,broad_topics,count_words,Commodities,12,3.8834951456310676
20200916,broad_topics,count_words,Trade,16,5.177993527508091
20200916,broad_topics,count_words,Demand,7,2.26537216828479
20200916,broad_topics,count_words,Foreign,8,2.5889967637540456
20200916,broad_topics,count_negative_words_in_paragraph,Economy,35,11.326860841423949
20200916,broad_topics,count_negative_words_in_paragraph,Labor,37,11.974110032362459
20200916,broad_topics,count_negative_words_in_paragraph,Consumer,10,3.2362459546925564
20200916,broad_topics,count_negative_words_in_paragraph,Inflation,21,6.796116504854369
20200916,broad_topics,count_negative_words_in_paragraph,Manufacturing,11,3.559870550161812
20200916,broad_topics,count_negative_words_in_paragraph,Housing,5,1.6181229773462782
20200916,broad_topics,count_negative_words_in_paragraph,Commodities,6,1.9417475728155338
20200916,broad_topics,count_negative_words_in_paragraph,Trade,10,3.2362459546925564
20200916,broad_topics,count_negative_words_in_paragraph,Demand,3,0.9708737864077669
20200916,broad_topics,count_negative_words_in_paragraph,Foreign,1,0.3236245954692557
20200916,broad_topics,count_positive_words_in_paragraph,Economy,29,9.385113268608414
20200916,broad_topics,count_positive_words_in_paragraph,Labor,26,8.414239482200648
20200916,broad_topics,count_positive_words_in_paragraph,Consumer,19,6.148867313915858
20200916,broad_topics,count_positive_words_in_paragraph,Inflation,16,5.177993527508091
20200916,broad_topics,count_positive_words_in_paragraph,Manufacturing,19,6.148867313915858
20200916,broad_topics,count_positive_words_in_paragraph,Housing,11,3.559870550161812
20200916,broad_topics,count_positive_words_in_paragraph,Commodities,0,0.0
20200916,broad_topics,count_positive_words_in_paragraph,Trade,9,2.912621359223301
20200916,broad_topics,count_positive_words_in_paragraph,Demand,2,0.6472491909385114
20200916,broad_topics,count_positive_words_in_paragraph,Foreign,3,0.9708737864077669
20200916,broad_topics,net_sentiment_per_topic,Economy,-6,-1.9417475728155338
20200916,broad_topics,net_sentiment_per_topic,Labor,-11,-3.559870550161812
20200916,broad_topics,net_sentiment_per_topic,Consumer,9,2.912621359223301
20200916,broad_topics,net_sentiment_per_topic,Inflation,-5,-1.6181229773462782
20200916,broad_topics,net_sentiment_per_topic,Manufacturing,8,2.5889967637540456
20200916,broad_topics,net_sentiment_per_topic,Housing,6,1.9417475728155338
20200916,broad_topics,net_sentiment_per_topic,Commodities,-6,-1.9417475728155338
20200916,broad_topics,net_sentiment_per_topic,Trade,-1,-0.3236245954692557
20200916,broad_topics,net_sentiment_per_topic,Demand,-1,-0.3236245954692557
20200916,broad_topics,net_sentiment_per_topic,Foreign,2,0.6472491909385114
20200916,financial_conditions,count_words,Money market,1,0.3236245954692557
20200916,financial_conditions,count_words,Financial markets,5,1.6181229773462782
20200916,financial_conditions,count_words,Credit markets,4,1.2944983818770228
20200916,financial_conditions,count_words,Stocks,6,1.9417475728155338
20200916,financial_conditions,count_words,Yield curve,4,1.2944983818770228
20200916,financial_conditions,count_words,Financing conditions,0,0.0
20200916,financial_conditions,count_words,US Dollar,8,2.5889967637540456
20200916,financial_conditions,count_words,Volatility,2,0.6472491909385114
20200916,financial_conditions,count_negative_words_in_paragraph,Money market,1,0.3236245954692557
20200916,financial_conditions,count_negative_words_in_paragraph,Financial markets,1,0.3236245954692557
20200916,financial_conditions,count_negative_words_in_paragraph,Credit markets,0,0.0
20200916,financial_conditions,count_negative_words_in_paragraph,Stocks,2,0.6472491909385114
20200916,financial_conditions,count_negative_words_in_paragraph,Yield curve,1,0.3236245954692557
20200916,financial_conditions,count_negative_words_in_paragraph,Financing conditions,0,0.0
20200916,financial_conditions,count_negative_words_in_paragraph,US Dollar,7,2.26537216828479
20200916,financial_conditions,count_negative_words_in_paragraph,Volatility,2,0.6472491909385114
20200916,financial_conditions,count_positive_words_in_paragraph,Money market,0,0.0
20200916,financial_conditions,count_positive_words_in_paragraph,Financial markets,2,0.6472491909385114
20200916,financial_conditions,count_positive_words_in_paragraph,Credit markets,3,0.9708737864077669
20200916,financial_conditions,count_positive_words_in_paragraph,Stocks,4,1.2944983818770228
20200916,financial_conditions,count_positive_words_in_paragraph,Yield curve,3,0.9708737864077669
20200916,financial_conditions,count_positive_words_in_paragraph,Financing conditions,0,0.0
20200916,financial_conditions,count_positive_words_in_paragraph,US Dollar,6,1.9417475728155338
20200916,financial_conditions,count_positive_words_in_paragraph,Volatility,0,0.0
20200916,financial_conditions,net_sentiment_per_topic,Money market,-1,-0.3236245954692557
20200916,financial_conditions,net_sentiment_per_topic,Financial markets,1,0.3236245954692557
20200916,financial_conditions,net_sentiment_per_topic,Credit markets,3,0.9708737864077669
20200916,financial_conditions,net_sentiment_per_topic,Stocks,2,0.6472491909385114
20200916,financial_conditions,net_sentiment_per_topic,Yield curve,2,0.6472491909385114
20200916,financial_conditions,net_sentiment_per_topic,Financing conditions,0,0.0
20200916,financial_conditions,net_sentiment_per_topic,US Dollar,-1,-0.3236245954692557
20200916,financial_conditions,net_sentiment_per_topic,Volatility,-2,-0.6472491909385114
20200916,policy_topics,count_words,Federal funds rate,16,5.177993527508091
20200916,policy_topics,count_words,Yield curve control,0,0.0
20200916,policy_topics,count_words,Asset purchases,14,4.53074433656958
20200916,policy_topics,count_words,Repo operations,9,2.912621359223301
20200916,policy_topics,count_words,Forward guidance,55,17.79935275080906
20200916,policy_topics,count_words,Negative interest rates,0,0.0
20200916,policy_topics,count_words,Liquidity facilities,1,0.3236245954692557
20200916,policy_topics,count_negative_words_in_paragraph,Federal funds rate,7,2.26537216828479
20200916,policy_topics,count_negative_words_in_paragraph,Yield curve control,0,0.0
20200916,policy_topics,count_negative_words_in_paragraph,Asset purchases,0,0.0
20200916,policy_topics,count_negative_words_in_paragraph,Repo operations,0,0.0
20200916,policy_topics,count_negative_words_in_paragraph,Forward guidance,21,6.796116504854369
20200916,policy_topics,count_negative_words_in_paragraph,Negative interest rates,0,0.0
20200916,policy_topics,count_negative_words_in_paragraph,Liquidity facilities,0,0.0
20200916,policy_topics,count_positive_words_in_paragraph,Federal funds rate,7,2.26537216828479
20200916,policy_topics,count_positive_words_in_paragraph,Yield curve control,0,0.0
20200916,policy_topics,count_positive_words_in_paragraph,Asset purchases,5,1.6181229773462782
20200916,policy_topics,count_positive_words_in_paragraph,Repo operations,3,0.9708737864077669
20200916,policy_topics,count_positive_words_in_paragraph,Forward guidance,26,8.414239482200648
20200916,policy_topics,count_positive_words_in_paragraph,Negative interest rates,0,0.0
20200916,policy_topics,count_positive_words_in_paragraph,Liquidity facilities,0,0.0
20200916,policy_topics,net_sentiment_per_topic,Federal funds rate,0,0.0
20200916,policy_topics,net_sentiment_per_topic,Yield curve control,0,0.0
20200916,policy_topics,net_sentiment_per_topic,Asset purchases,5,1.6181229773462782
20200916,policy_topics,net_sentiment_per_topic,Repo operations,3,0.9708737864077669
20200916,policy_topics,net_sentiment_per_topic,Forward guidance,5,1.6181229773462782
20200916,policy_topics,net_sentiment_per_topic,Negative interest rates,0,0.0
20200916,policy_topics,net_sentiment_per_topic,Liquidity facilities,0,0.0
20200916,policy_words,count_words,Patient,0,0.0
20200916,policy_words,count_words,Gradual,4,1.2944983818770228
20200916,policy_words,count_words,Normalization,0,0.0
20200916,policy_words,count_words,Data dependent,1,0.3236245954692557
20200916,policy_words,count_words,Accommodative,21,6.796116504854369
20200916,policy_words,count_words,Outcome-based guidance,6,1.9417475728155338
20200916,policy_words,count_negative_words_in_paragraph,Patient,0,0.0
20200916,policy_words,count_negative_words_in_paragraph,Gradual,2,0.6472491909385114
20200916,policy_words,count_negative_words_in_paragraph,Normalization,0,0.0
20200916,policy_words,count_negative_words_in_paragraph,Data dependent,0,0.0
20200916,policy_words,count_negative_words_in_paragraph,Accommodative,2,0.6472491909385114
20200916,policy_words,count_negative_words_in_paragraph,Outcome-based guidance,0,0.0
20200916,policy_words,count_positive_words_in_paragraph,Patient,0,0.0
20200916,policy_words,count_positive_words_in_paragraph,Gradual,2,0.6472491909385114
20200916,policy_words,count_positive_words_in_paragraph,Normalization,0,0.0
20200916,policy_words,count_positive_words_in_paragraph,Data dependent,0,0.0
20200916,policy_words,count_positive_words_in_paragraph,Accommodative,9,2.912621359223301
20200916,policy_words,count_positive_words_in_paragraph,Outcome-based guidance,1,0.3236245954692557
20200916,policy_words,net_sentiment_per_topic,Patient,0,0.0
20200916,policy_words,net_sentiment_per_topic,Gradual,0,0.0
20200916,policy_words,net_sentiment_per_topic,Normalization,0,0.0
20200916,policy_words,net_sentiment_per_topic,Data dependent,0,0.0
20200916,policy_words,net_sentiment_per_topic,Accommodative,7,2.26537216828479
20200916,policy_words,net_sentiment_per_topic,Outcome-based guidance,1,0.3236245954692557
20200916,quantitative_words,count_words,Consensus,8,2.5889967637540456
20200916,quantitative_words,count_words,Few,2,0.6472491909385114
20200916,quantitative_words,count_negative_words_in_paragraph,Consensus,2,0.6472491909385114
20200916,quantitative_words,count_negative_words_in_paragraph,Few,1,0.3236245954692557
20200916,quantitative_words,count_positive_words_in_paragraph,Consensus,3,0.9708737864077669
20200916,quantitative_words,count_positive_words_in_paragraph,Few,1,0.3236245954692557
20200916,quantitative_words,net_sentiment_per_topic,Consensus,1,0.3236245954692557
20200916,quantitative_words,net_sentiment_per_topic,Few,0,0.0
20200916,sentiment_words,count_words,Strong,36,11.650485436893204
20200916,sentiment_words,count_words,Weak,19,6.148867313915858
20200916,sentiment_words,count_words,Moderate,46,14.886731391585762
20200916,sentiment_words,count_words,Uncertainty,30,9.70873786407767
20200916,sentiment_words,count_words,Recession,0,0.0
20200916,sentiment_words,count_words,Recovery,60,19.41747572815534
20200916,sentiment_words,count_words,Expand,39,12.62135922330097
20200916,sentiment_words,count_words,Decline,29,9.385113268608414
20200916,sentiment_words,count_words,Stress,3,0.9708737864077669
20200916,sentiment_words,count_negative_words_in_paragraph,Strong,14,4.53074433656958
20200916,sentiment_words,count_negative_words_in_paragraph,Weak,9,2.912621359223301
20200916,sentiment_words,count_negative_words_in_paragraph,Moderate,21,6.796116504854369
20200916,sentiment_words,count_negative_words_in_paragraph,Uncertainty,15,4.854368932038835
20200916,sentiment_words,count_negative_words_in_paragraph,Recession,0,0.0
20200916,sentiment_words,count_negative_words_in_paragraph,Recovery,27,8.737864077669903
20200916,sentiment_words,count_negative_words_in_paragraph,Expand,12,3.8834951456310676
20200916,sentiment_words,count_negative_words_in_paragraph,Decline,25,8.090614886731391
20200916,sentiment_words,count_negative_words_in_paragraph,Stress,3,0.9708737864077669
20200916,sentiment_words,count_positive_words_in_paragraph,Strong,34,11.003236245954692
20200916,sentiment_words,count_positive_words_in_paragraph,Weak,3,0.9708737864077669
20200916,sentiment_words,count_positive_words_in_paragraph,Moderate,18,5.825242718446602
20200916,sentiment_words,count_positive_words_in_paragraph,Uncertainty,6,1.9417475728155338
20200916,sentiment_words,count_positive_words_in_paragraph,Recession,0,0.0
20200916,sentiment_words,count_positive_words_in_paragraph,Recovery,31,10.032362459546926
20200916,sentiment_words,count_positive_words_in_paragraph,Expand,14,4.53074433656958
20200916,sentiment_words,count_positive_words_in_paragraph,Decline,12,3.8834951456310676
20200916,sentiment_words,count_positive_words_in_paragraph,Stress,0,0.0
20200916,sentiment_words,net_sentiment_per_topic,Strong,20,6.472491909385113
20200916,sentiment_words,net_sentiment_per_topic,Weak,-6,-1.9417475728155338
20200916,sentiment_words,net_sentiment_per_topic,Moderate,-3,-0.9708737864077669
20200916,sentiment_words,net_sentiment_per_topic,Uncertainty,-9,-2.912621359223301
20200916,sentiment_words,net_sentiment_per_topic,Recession,0,0.0
20200916,sentiment_words,net_sentiment_per_topic,Recovery,4,1.2944983818770228
20200916,sentiment_words,net_sentiment_per_topic,Expand,2,0.6472491909385114
20200916,sentiment_words,net_sentiment_per_topic,Decline,-13,-4.207119741100324
